,Date,variable,value
2441,20/08/2019,USD/EUROS,0.9
2442,19/08/2019,USD/EUROS,0.9
2443,15/08/2019,USD/EUROS,0.9
2444,14/08/2019,USD/EUROS,0.9
2445,13/08/2019,USD/EUROS,0.9
2446,12/08/2019,USD/EUROS,0.89
2447,08/08/2019,USD/EUROS,0.89
2448,07/08/2019,USD/EUROS,
2449,06/08/2019,USD/EUROS,0.89
2450,05/08/2019,USD/EUROS,0.89
2451,01/08/2019,USD/EUROS,0.9
2452,31/07/2019,USD/EUROS,0.9
2453,30/07/2019,USD/EUROS,0.9
2454,29/07/2019,USD/EUROS,0.9
2455,25/07/2019,USD/EUROS,0.9
2456,23/07/2019,USD/EUROS,0.9
2457,22/07/2019,USD/EUROS,0.89
2458,18/07/2019,USD/EUROS,0.89
2459,17/07/2019,USD/EUROS,0.89
2460,16/07/2019,USD/EUROS,0.89
2461,15/07/2019,USD/EUROS,0.89
2462,11/07/2019,USD/EUROS,0.89
2463,10/07/2019,USD/EUROS,0.89
2464,09/07/2019,USD/EUROS,0.89
2465,08/07/2019,USD/EUROS,0.89
2466,04/07/2019,USD/EUROS,0.89
2467,03/07/2019,USD/EUROS,
2468,02/07/2019,USD/EUROS,0.89
2469,01/07/2019,USD/EUROS,0.89
2470,27/06/2019,USD/EUROS,0.88
2471,26/06/2019,USD/EUROS,0.88
2472,25/06/2019,USD/EUROS,0.88
2473,24/06/2019,USD/EUROS,0.88
2474,20/06/2019,USD/EUROS,0.89
2475,19/06/2019,USD/EUROS,0.89
2476,18/06/2019,USD/EUROS,0.89
2477,17/06/2019,USD/EUROS,0.89
2478,13/06/2019,USD/EUROS,0.89
2479,12/06/2019,USD/EUROS,0.89
2480,10/06/2019,USD/EUROS,0.88
2481,06/06/2019,USD/EUROS,0.89
2482,05/06/2019,USD/EUROS,0.89
2483,04/06/2019,USD/EUROS,0.89
2484,03/06/2019,USD/EUROS,0.89
2485,30/05/2019,USD/EUROS,0.9
2486,29/05/2019,USD/EUROS,
2487,28/05/2019,USD/EUROS,0.9
2488,23/05/2019,USD/EUROS,0.89
2489,22/05/2019,USD/EUROS,0.9
2490,21/05/2019,USD/EUROS,0.9
2491,20/05/2019,USD/EUROS,0.9
2492,16/05/2019,USD/EUROS,0.89
2493,15/05/2019,USD/EUROS,0.89
2494,14/05/2019,USD/EUROS,0.89
2495,13/05/2019,USD/EUROS,0.89
2496,09/05/2019,USD/EUROS,0.89
2497,08/05/2019,USD/EUROS,0.89
2498,07/05/2019,USD/EUROS,0.89
2499,02/05/2019,USD/EUROS,0.9
2500,01/05/2019,USD/EUROS,0.89
2501,30/04/2019,USD/EUROS,0.89
2502,29/04/2019,USD/EUROS,0.89
2503,25/04/2019,USD/EUROS,0.9
2504,23/04/2019,USD/EUROS,0.89
2505,17/04/2019,USD/EUROS,0.89
2506,16/04/2019,USD/EUROS,0.89
2507,15/04/2019,USD/EUROS,0.88
2508,11/04/2019,USD/EUROS,0.89
2509,10/04/2019,USD/EUROS,0.89
2510,09/04/2019,USD/EUROS,0.89
2511,08/04/2019,USD/EUROS,0.89
2512,04/04/2019,USD/EUROS,0.89
2513,03/04/2019,USD/EUROS,0.89
2514,02/04/2019,USD/EUROS,0.89
2515,01/04/2019,USD/EUROS,0.89
2516,28/03/2019,USD/EUROS,0.89
2517,27/03/2019,USD/EUROS,0.89
2518,26/03/2019,USD/EUROS,0.89
2519,25/03/2019,USD/EUROS,0.88
2520,21/03/2019,USD/EUROS,0.88
2521,20/03/2019,USD/EUROS,0.88
2522,19/03/2019,USD/EUROS,0.88
2523,18/03/2019,USD/EUROS,
2524,14/03/2019,USD/EUROS,0.88
2525,13/03/2019,USD/EUROS,0.88
2526,12/03/2019,USD/EUROS,0.89
2527,11/03/2019,USD/EUROS,0.89
2528,04/03/2021,USD/EUROS,0.84
2529,03/03/2021,USD/EUROS,0.83
2530,02/03/2021,USD/EUROS,0.83
2531,01/03/2021,USD/EUROS,0.83
2532,25/02/2021,USD/EUROS,0.82
2533,24/02/2021,USD/EUROS,0.82
2534,23/02/2021,USD/EUROS,0.82
2535,22/02/2021,USD/EUROS,0.82
2536,18/02/2021,USD/EUROS,0.83
2537,17/02/2021,USD/EUROS,0.83
2538,16/02/2021,USD/EUROS,0.83
2539,15/02/2021,USD/EUROS,0.82
2540,11/02/2021,USD/EUROS,0.82
2541,10/02/2021,USD/EUROS,0.83
2542,09/02/2021,USD/EUROS,0.83
2543,08/02/2021,USD/EUROS,0.83
2544,04/02/2021,USD/EUROS,0.84
2545,03/02/2021,USD/EUROS,0.83
2546,02/02/2021,USD/EUROS,0.83
2547,01/02/2021,USD/EUROS,
2548,28/01/2021,USD/EUROS,0.82
2549,27/01/2021,USD/EUROS,0.83
2550,26/01/2021,USD/EUROS,0.82
2551,25/01/2021,USD/EUROS,0.82
2552,20/01/2021,USD/EUROS,0.83
2553,19/01/2021,USD/EUROS,0.82
2554,18/01/2021,USD/EUROS,0.83
2555,14/01/2021,USD/EUROS,0.82
2556,13/01/2021,USD/EUROS,0.82
2557,12/01/2021,USD/EUROS,0.82
2558,11/01/2021,USD/EUROS,0.82
2559,07/01/2021,USD/EUROS,0.82
2560,06/01/2021,USD/EUROS,0.81
2561,05/01/2021,USD/EUROS,0.81
2562,04/01/2021,USD/EUROS,0.82
2563,30/12/2020,USD/EUROS,0.81
2564,29/12/2020,USD/EUROS,0.82
2565,23/12/2020,USD/EUROS,0.82
2566,22/12/2020,USD/EUROS,0.82
2567,21/12/2020,USD/EUROS,0.82
2568,17/12/2020,USD/EUROS,0.81
2569,16/12/2020,USD/EUROS,0.82
2570,15/12/2020,USD/EUROS,0.82
2571,14/12/2020,USD/EUROS,0.82
2572,10/12/2020,USD/EUROS,0.82
2573,09/12/2020,USD/EUROS,0.83
2574,08/12/2020,USD/EUROS,0.83
2575,07/12/2020,USD/EUROS,0.83
2576,02/12/2020,USD/EUROS,0.83
2577,01/12/2020,USD/EUROS,0.83
2578,30/11/2020,USD/EUROS,0.84
2579,26/11/2020,USD/EUROS,0.84
2580,25/11/2020,USD/EUROS,0.84
2581,24/11/2020,USD/EUROS,0.84
2582,23/11/2020,USD/EUROS,0.84
2583,19/11/2020,USD/EUROS,
2584,18/11/2020,USD/EUROS,0.84
2585,17/11/2020,USD/EUROS,0.84
2586,16/11/2020,USD/EUROS,0.84
2587,12/11/2020,USD/EUROS,0.85
2588,11/11/2020,USD/EUROS,0.85
2589,10/11/2020,USD/EUROS,0.85
2590,09/11/2020,USD/EUROS,0.85
2591,05/11/2020,USD/EUROS,0.85
2592,04/11/2020,USD/EUROS,0.85
2593,03/11/2020,USD/EUROS,0.85
2594,02/11/2020,USD/EUROS,0.86
2595,29/10/2020,USD/EUROS,0.86
2596,28/10/2020,USD/EUROS,0.85
2597,27/10/2020,USD/EUROS,0.85
2598,26/10/2020,USD/EUROS,0.85
2599,22/10/2020,USD/EUROS,0.85
2600,20/10/2020,USD/EUROS,0.85
2601,19/10/2020,USD/EUROS,0.85
2602,15/10/2020,USD/EUROS,
2603,14/10/2020,USD/EUROS,0.85
2604,13/10/2020,USD/EUROS,0.85
2605,12/10/2020,USD/EUROS,0.85
2606,08/10/2020,USD/EUROS,0.85
2607,07/10/2020,USD/EUROS,0.85
2608,06/10/2020,USD/EUROS,0.85
2609,05/10/2020,USD/EUROS,0.85
2610,01/10/2020,USD/EUROS,0.85
2611,30/09/2020,USD/EUROS,0.85
2612,29/09/2020,USD/EUROS,0.85
2613,28/09/2020,USD/EUROS,0.86
2614,24/09/2020,USD/EUROS,0.86
2615,23/09/2020,USD/EUROS,0.86
2616,22/09/2020,USD/EUROS,0.85
2617,21/09/2020,USD/EUROS,0.85
2618,17/09/2020,USD/EUROS,0.84
2619,16/09/2020,USD/EUROS,0.85
2620,15/09/2020,USD/EUROS,0.84
2621,14/09/2020,USD/EUROS,0.84
2622,10/09/2020,USD/EUROS,
2623,09/09/2020,USD/EUROS,0.85
2624,07/09/2020,USD/EUROS,0.85
2625,03/09/2020,USD/EUROS,0.84
2626,02/09/2020,USD/EUROS,0.84
2627,01/09/2020,USD/EUROS,0.84
2628,27/08/2020,USD/EUROS,0.85
2629,26/08/2020,USD/EUROS,0.85
2630,25/08/2020,USD/EUROS,0.84
2631,24/08/2020,USD/EUROS,0.85
2632,20/08/2020,USD/EUROS,0.84
2633,19/08/2020,USD/EUROS,0.84
2634,18/08/2020,USD/EUROS,0.84
2635,17/08/2020,USD/EUROS,0.84
2636,13/08/2020,USD/EUROS,0.85
2637,12/08/2020,USD/EUROS,0.85
2638,11/08/2020,USD/EUROS,0.85
2639,10/08/2020,USD/EUROS,0.85
2640,06/08/2020,USD/EUROS,
2641,05/08/2020,USD/EUROS,0.84
2642,04/08/2020,USD/EUROS,0.85
2643,03/08/2020,USD/EUROS,0.85
2644,30/07/2020,USD/EUROS,0.84
2645,29/07/2020,USD/EUROS,0.85
2646,28/07/2020,USD/EUROS,0.85
2647,27/07/2020,USD/EUROS,0.85
2648,22/07/2020,USD/EUROS,0.86
2649,21/07/2020,USD/EUROS,0.87
2650,20/07/2020,USD/EUROS,0.87
2651,16/07/2020,USD/EUROS,0.88
2652,15/07/2020,USD/EUROS,0.88
2653,14/07/2020,USD/EUROS,0.88
2654,13/07/2020,USD/EUROS,0.88
2655,09/07/2020,USD/EUROS,0.89
2656,08/07/2020,USD/EUROS,0.88
2657,07/07/2020,USD/EUROS,0.89
2658,06/07/2020,USD/EUROS,0.88
2659,02/07/2020,USD/EUROS,
2660,01/07/2020,USD/EUROS,0.89
2661,30/06/2020,USD/EUROS,0.89
2662,29/06/2020,USD/EUROS,0.89
2663,25/06/2020,USD/EUROS,0.89
2664,24/06/2020,USD/EUROS,0.89
2665,23/06/2020,USD/EUROS,0.88
2666,22/06/2020,USD/EUROS,0.89
2667,18/06/2020,USD/EUROS,0.89
2668,17/06/2020,USD/EUROS,0.89
2669,16/06/2020,USD/EUROS,0.89
2670,15/06/2020,USD/EUROS,0.88
2671,11/06/2020,USD/EUROS,0.89
2672,09/06/2020,USD/EUROS,0.88
2673,08/06/2020,USD/EUROS,0.89
2674,04/06/2020,USD/EUROS,0.88
2675,03/06/2020,USD/EUROS,0.89
2676,02/06/2020,USD/EUROS,0.9
2677,01/06/2020,USD/EUROS,0.9
2678,28/05/2020,USD/EUROS,
2679,27/05/2020,USD/EUROS,0.91
2680,26/05/2020,USD/EUROS,0.91
2681,21/05/2020,USD/EUROS,0.91
2682,20/05/2020,USD/EUROS,0.91
2683,19/05/2020,USD/EUROS,0.92
2684,18/05/2020,USD/EUROS,0.92
2685,14/05/2020,USD/EUROS,0.93
2686,13/05/2020,USD/EUROS,0.92
2687,12/05/2020,USD/EUROS,0.92
2688,11/05/2020,USD/EUROS,0.93
2689,06/05/2020,USD/EUROS,0.93
2690,05/05/2020,USD/EUROS,0.92
2691,30/04/2020,USD/EUROS,0.91
2692,29/04/2020,USD/EUROS,0.92
2693,28/04/2020,USD/EUROS,0.92
2694,27/04/2020,USD/EUROS,0.92
2695,23/04/2020,USD/EUROS,0.93
2696,21/04/2020,USD/EUROS,0.92
2697,20/04/2020,USD/EUROS,0.92
2698,16/04/2020,USD/EUROS,0.92
2699,15/04/2020,USD/EUROS,0.92
2700,14/04/2020,USD/EUROS,0.91
2701,08/04/2020,USD/EUROS,0.92
2702,07/04/2020,USD/EUROS,0.92
2703,06/04/2020,USD/EUROS,0.93
2704,02/04/2020,USD/EUROS,0.92
2705,01/04/2020,USD/EUROS,0.91
2706,31/03/2020,USD/EUROS,0.91
2707,30/03/2020,USD/EUROS,0.91
2708,26/03/2020,USD/EUROS,0.91
2709,25/03/2020,USD/EUROS,0.92
2710,24/03/2020,USD/EUROS,0.93
2711,23/03/2020,USD/EUROS,0.93
2712,19/03/2020,USD/EUROS,0.94
2713,18/03/2020,USD/EUROS,0.92
2714,17/03/2020,USD/EUROS,0.91
2715,16/03/2020,USD/EUROS,
2716,12/03/2020,USD/EUROS,0.89
2717,11/03/2020,USD/EUROS,0.89
2718,10/03/2020,USD/EUROS,0.88
2719,03/03/2022,USD/EUROS,0.9
2720,02/03/2022,USD/EUROS,0.9
2721,01/03/2022,USD/EUROS,0.9
2722,28/02/2022,USD/EUROS,0.89
2723,24/02/2022,USD/EUROS,0.89
2724,23/02/2022,USD/EUROS,0.88
2725,22/02/2022,USD/EUROS,0.88
2726,21/02/2022,USD/EUROS,0.88
2727,17/02/2022,USD/EUROS,0.88
2728,16/02/2022,USD/EUROS,0.88
2729,15/02/2022,USD/EUROS,0.88
2730,14/02/2022,USD/EUROS,0.88
2731,10/02/2022,USD/EUROS,0.88
2732,09/02/2022,USD/EUROS,0.88
2733,08/02/2022,USD/EUROS,0.88
2734,07/02/2022,USD/EUROS,0.87
2735,03/02/2022,USD/EUROS,0.87
2736,02/02/2022,USD/EUROS,0.88
2737,01/02/2022,USD/EUROS,0.89
2738,31/01/2022,USD/EUROS,
2739,27/01/2022,USD/EUROS,0.9
2740,26/01/2022,USD/EUROS,0.89
2741,25/01/2022,USD/EUROS,0.88
2742,24/01/2022,USD/EUROS,0.88
2743,19/01/2022,USD/EUROS,0.88
2744,18/01/2022,USD/EUROS,0.88
2745,17/01/2022,USD/EUROS,0.88
2746,13/01/2022,USD/EUROS,0.87
2747,10/01/2022,USD/EUROS,0.88
2748,06/01/2022,USD/EUROS,0.89
2749,05/01/2022,USD/EUROS,0.88
2750,04/01/2022,USD/EUROS,0.89
2751,30/12/2021,USD/EUROS,0.88
2752,29/12/2021,USD/EUROS,0.88
2753,23/12/2021,USD/EUROS,0.88
2754,22/12/2021,USD/EUROS,0.88
2755,21/12/2021,USD/EUROS,0.89
2756,20/12/2021,USD/EUROS,0.89
2757,16/12/2021,USD/EUROS,0.88
2758,15/12/2021,USD/EUROS,0.89
2759,14/12/2021,USD/EUROS,0.89
2760,13/12/2021,USD/EUROS,0.89
2761,09/12/2021,USD/EUROS,0.89
2762,08/12/2021,USD/EUROS,0.88
2763,07/12/2021,USD/EUROS,0.89
2764,06/12/2021,USD/EUROS,0.89
2765,02/12/2021,USD/EUROS,0.88
2766,01/12/2021,USD/EUROS,0.88
2767,29/11/2021,USD/EUROS,0.89
2768,25/11/2021,USD/EUROS,0.89
2769,24/11/2021,USD/EUROS,0.89
2770,23/11/2021,USD/EUROS,0.89
2771,22/11/2021,USD/EUROS,
2772,18/11/2021,USD/EUROS,0.88
2773,17/11/2021,USD/EUROS,0.88
2774,16/11/2021,USD/EUROS,0.88
2775,15/11/2021,USD/EUROS,0.88
2776,11/11/2021,USD/EUROS,0.87
2777,10/11/2021,USD/EUROS,0.87
2778,09/11/2021,USD/EUROS,0.86
2779,08/11/2021,USD/EUROS,0.86
2780,04/11/2021,USD/EUROS,0.87
2781,03/11/2021,USD/EUROS,0.86
2782,02/11/2021,USD/EUROS,0.86
2783,01/11/2021,USD/EUROS,0.86
2784,28/10/2021,USD/EUROS,0.86
2785,27/10/2021,USD/EUROS,0.86
2786,26/10/2021,USD/EUROS,0.86
2787,25/10/2021,USD/EUROS,0.86
2788,21/10/2021,USD/EUROS,0.86
2789,20/10/2021,USD/EUROS,0.86
2790,19/10/2021,USD/EUROS,0.86
2791,14/10/2021,USD/EUROS,0.86
2792,13/10/2021,USD/EUROS,0.86
2793,12/10/2021,USD/EUROS,0.87
2794,11/10/2021,USD/EUROS,0.87
2795,07/10/2021,USD/EUROS,0.87
2796,06/10/2021,USD/EUROS,0.87
2797,05/10/2021,USD/EUROS,0.86
2798,04/10/2021,USD/EUROS,0.86
2799,30/09/2021,USD/EUROS,0.86
2800,29/09/2021,USD/EUROS,0.86
2801,28/09/2021,USD/EUROS,0.86
2802,27/09/2021,USD/EUROS,0.85
2803,23/09/2021,USD/EUROS,0.85
2804,22/09/2021,USD/EUROS,0.86
2805,21/09/2021,USD/EUROS,0.85
2806,20/09/2021,USD/EUROS,0.85
2807,16/09/2021,USD/EUROS,0.85
2808,15/09/2021,USD/EUROS,0.85
2809,14/09/2021,USD/EUROS,0.85
2810,13/09/2021,USD/EUROS,
2811,09/09/2021,USD/EUROS,0.85
2812,08/09/2021,USD/EUROS,0.85
2813,07/09/2021,USD/EUROS,0.84
2814,06/09/2021,USD/EUROS,0.84
2815,01/09/2021,USD/EUROS,0.84
2816,31/08/2021,USD/EUROS,0.85
2817,26/08/2021,USD/EUROS,0.85
2818,25/08/2021,USD/EUROS,0.85
2819,24/08/2021,USD/EUROS,0.85
2820,23/08/2021,USD/EUROS,0.85
2821,19/08/2021,USD/EUROS,0.86
2822,18/08/2021,USD/EUROS,0.85
2823,17/08/2021,USD/EUROS,0.85
2824,16/08/2021,USD/EUROS,0.85
2825,29/07/2021,USD/EUROS,0.84
2826,28/07/2021,USD/EUROS,0.84
2827,27/07/2021,USD/EUROS,0.85
2828,26/07/2021,USD/EUROS,0.85
2829,22/07/2021,USD/EUROS,0.85
2830,21/07/2021,USD/EUROS,0.85
2831,27/05/2021,USD/EUROS,0.82
2832,26/05/2021,USD/EUROS,0.82
2833,25/05/2021,USD/EUROS,0.82
2834,24/05/2021,USD/EUROS,0.82
2835,20/05/2021,USD/EUROS,0.82
2836,19/05/2021,USD/EUROS,0.82
2837,18/05/2021,USD/EUROS,0.82
2838,17/05/2021,USD/EUROS,0.82
2839,12/05/2021,USD/EUROS,0.83
2840,11/05/2021,USD/EUROS,0.82
2841,10/05/2021,USD/EUROS,0.82
2842,06/05/2021,USD/EUROS,0.83
2843,05/05/2021,USD/EUROS,0.83
2844,04/05/2021,USD/EUROS,0.83
2845,29/04/2021,USD/EUROS,0.82
2846,28/04/2021,USD/EUROS,0.82
2847,27/04/2021,USD/EUROS,0.83
2848,26/04/2021,USD/EUROS,
2849,22/04/2021,USD/EUROS,0.83
2850,21/04/2021,USD/EUROS,0.83
2851,20/04/2021,USD/EUROS,0.83
2852,19/04/2021,USD/EUROS,0.83
2853,15/04/2021,USD/EUROS,0.84
2854,14/04/2021,USD/EUROS,0.83
2855,13/04/2021,USD/EUROS,0.84
2856,12/04/2021,USD/EUROS,0.84
2857,08/04/2021,USD/EUROS,0.84
2858,06/04/2021,USD/EUROS,0.84
2859,31/03/2021,USD/EUROS,0.85
2860,30/03/2021,USD/EUROS,0.85
2861,29/03/2021,USD/EUROS,0.85
2862,25/03/2021,USD/EUROS,0.85
2863,23/03/2021,USD/EUROS,0.84
2864,22/03/2021,USD/EUROS,0.84
2865,18/03/2021,USD/EUROS,
2866,17/03/2021,USD/EUROS,0.83
2867,16/03/2021,USD/EUROS,0.84
2868,15/03/2021,USD/EUROS,0.84
2869,11/03/2021,USD/EUROS,0.83
2870,10/03/2021,USD/EUROS,0.84
2871,23/06/2022,USD/EUROS,0.95
2872,22/06/2022,USD/EUROS,0.95
2873,21/06/2022,USD/EUROS,0.95
2874,20/06/2022,USD/EUROS,0.95
2875,16/06/2022,USD/EUROS,0.95
2876,15/06/2022,USD/EUROS,0.96
2877,14/06/2022,USD/EUROS,0.96
2878,13/06/2022,USD/EUROS,0.96
2879,09/06/2022,USD/EUROS,0.94
2880,08/06/2022,USD/EUROS,0.93
2881,07/06/2022,USD/EUROS,0.93
2882,06/06/2022,USD/EUROS,0.94
2883,31/05/2022,USD/EUROS,0.93
2884,30/05/2022,USD/EUROS,0.93
2885,26/05/2022,USD/EUROS,0.93
2886,25/05/2022,USD/EUROS,0.94
2887,24/05/2022,USD/EUROS,0.93
2888,23/05/2022,USD/EUROS,0.94
2889,19/05/2022,USD/EUROS,
2890,18/05/2022,USD/EUROS,0.96
2891,17/05/2022,USD/EUROS,0.95
2892,16/05/2022,USD/EUROS,0.96
2893,12/05/2022,USD/EUROS,0.96
2894,11/05/2022,USD/EUROS,0.95
2895,09/05/2022,USD/EUROS,0.95
2896,05/05/2022,USD/EUROS,0.95
2897,04/05/2022,USD/EUROS,0.94
2898,03/05/2022,USD/EUROS,0.95
2899,28/04/2022,USD/EUROS,0.95
2900,27/04/2022,USD/EUROS,0.95
2901,26/04/2022,USD/EUROS,0.94
2902,25/04/2022,USD/EUROS,0.93
2903,21/04/2022,USD/EUROS,0.92
2904,20/04/2022,USD/EUROS,0.92
2905,19/04/2022,USD/EUROS,0.93
2906,13/04/2022,USD/EUROS,0.92
2907,12/04/2022,USD/EUROS,0.92
2908,11/04/2022,USD/EUROS,
2909,07/04/2022,USD/EUROS,0.92
2910,06/04/2022,USD/EUROS,0.92
2911,05/04/2022,USD/EUROS,0.92
2912,04/04/2022,USD/EUROS,0.91
2913,31/03/2022,USD/EUROS,0.9
2914,30/03/2022,USD/EUROS,0.9
2915,29/03/2022,USD/EUROS,0.9
2916,28/03/2022,USD/EUROS,0.91
2917,24/03/2022,USD/EUROS,0.91
2918,23/03/2022,USD/EUROS,0.91
2919,21/03/2022,USD/EUROS,0.91
2920,17/03/2022,USD/EUROS,0.9
2921,16/03/2022,USD/EUROS,0.91
2922,15/03/2022,USD/EUROS,0.91
2923,14/03/2022,USD/EUROS,0.91
2924,10/03/2022,USD/EUROS,0.91
2925,09/03/2022,USD/EUROS,0.9
2926,04/03/2016,copper,4997.5
2927,03/03/2016,copper,4823.0
2928,02/03/2016,copper,4769.0
2929,01/03/2016,copper,4698.5
2930,29/02/2016,copper,4678.0
2931,26/02/2016,copper,4693.0
2932,25/02/2016,copper,4589.5
2933,24/02/2016,copper,4634.0
2934,23/02/2016,copper,4640.5
2935,22/02/2016,copper,4689.5
2936,19/02/2016,copper,4617.25
2937,18/02/2016,copper,4569.75
2938,17/02/2016,copper,4589.75
2939,16/02/2016,copper,4548.5
2940,15/02/2016,copper,4547.0
2941,12/02/2016,copper,4484.5
2942,11/02/2016,copper,4428.25
2943,10/02/2016,copper,4426.25
2944,09/02/2016,copper,4495.5
2945,08/02/2016,copper,4597.75
2946,05/02/2016,copper,4615.25
2947,04/02/2016,copper,4669.25
2948,03/02/2016,copper,4620.5
2949,02/02/2016,copper,4535.25
2950,29/01/2016,copper,4544.0
2951,28/01/2016,copper,4510.0
2952,27/01/2016,copper,4572.0
2953,26/01/2016,copper,4518.25
2954,25/01/2016,copper,4407.25
2955,22/01/2016,copper,4427.0
2956,21/01/2016,copper,4420.0
2957,20/01/2016,copper,4351.0
2958,19/01/2016,copper,4395.0
2959,18/01/2016,copper,4370.5
2960,15/01/2016,copper,4325.0
2961,14/01/2016,copper,4404.5
2962,13/01/2016,copper,4384.5
2963,12/01/2016,copper,4350.0
2964,11/01/2016,copper,4382.5
2965,08/01/2016,copper,4473.0
2966,07/01/2016,copper,4512.0
2967,06/01/2016,copper,4611.0
2968,05/01/2016,copper,4641.0
2969,04/01/2016,copper,4606.5
2970,31/12/2015,copper,4697.0
2971,30/12/2015,copper,4723.0
2972,24/12/2015,copper,4678.5
2973,23/12/2015,copper,4716.0
2974,18/12/2015,copper,4682.25
2975,17/12/2015,copper,4546.0
2976,16/12/2015,copper,4618.0
2977,15/12/2015,copper,4574.5
2978,11/12/2015,copper,4703.75
2979,10/12/2015,copper,4588.25
2980,09/12/2015,copper,4575.75
2981,08/12/2015,copper,4584.25
2982,03/12/2015,copper,4554.0
2983,02/12/2015,copper,4563.0
2984,27/11/2015,copper,4565.5
2985,26/11/2015,copper,4626.5
2986,25/11/2015,copper,4544.75
2987,24/11/2015,copper,4601.5
2988,20/11/2015,copper,4569.0
2989,19/11/2015,copper,4625.5
2990,18/11/2015,copper,4609.25
2991,16/11/2015,copper,4695.0
2992,13/11/2015,copper,4825.5
2993,11/11/2015,copper,4932.5
2994,10/11/2015,copper,4912.5
2995,09/11/2015,copper,4956.25
2996,06/11/2015,copper,4977.0
2997,05/11/2015,copper,4993.5
2998,03/11/2015,copper,5099.5
2999,02/11/2015,copper,5100.25
3000,30/10/2015,copper,5084.25
3001,29/10/2015,copper,5103.75
3002,28/10/2015,copper,5178.0
3003,27/10/2015,copper,5190.25
3004,23/10/2015,copper,5149.75
3005,22/10/2015,copper,5202.5
3006,21/10/2015,copper,5141.75
3007,20/10/2015,copper,5170.0
3008,19/10/2015,copper,5173.5
3009,16/10/2015,copper,5244.5
3010,15/10/2015,copper,5266.5
3011,14/10/2015,copper,5251.0
3012,13/10/2015,copper,5241.0
3013,12/10/2015,copper,5290.0
3014,09/10/2015,copper,5266.5
3015,08/10/2015,copper,5117.0
3016,07/10/2015,copper,5172.5
3017,06/10/2015,copper,5171.5
3018,05/10/2015,copper,5162.75
3019,02/10/2015,copper,5088.25
3020,01/10/2015,copper,5083.0
3021,30/09/2015,copper,5143.0
3022,28/09/2015,copper,4954.0
3023,25/09/2015,copper,5012.0
3024,24/09/2015,copper,5049.5
3025,23/09/2015,copper,5054.5
3026,22/09/2015,copper,5071.0
3027,21/09/2015,copper,5258.5
3028,18/09/2015,copper,5238.0
3029,17/09/2015,copper,5369.0
3030,16/09/2015,copper,5359.5
3031,15/09/2015,copper,5328.5
3032,14/09/2015,copper,5287.0
3033,11/09/2015,copper,5342.5
3034,10/09/2015,copper,5376.0
3035,09/09/2015,copper,5352.25
3036,08/09/2015,copper,5327.0
3037,07/09/2015,copper,5137.0
3038,04/09/2015,copper,5124.0
3039,03/09/2015,copper,5246.5
3040,02/09/2015,copper,5128.5
3041,01/09/2015,copper,5085.25
3042,28/08/2015,copper,5141.5
3043,27/08/2015,copper,5142.0
3044,26/08/2015,copper,4942.75
3045,25/08/2015,copper,5071.5
3046,21/08/2015,copper,5081.25
3047,20/08/2015,copper,5152.0
3048,19/08/2015,copper,5030.0
3049,18/08/2015,copper,5065.75
3050,17/08/2015,copper,5150.0
3051,14/08/2015,copper,5200.5
3052,13/08/2015,copper,5218.5
3053,12/08/2015,copper,5231.0
3054,11/08/2015,copper,5166.0
3055,10/08/2015,copper,5345.5
3056,07/08/2015,copper,5221.25
3057,06/08/2015,copper,5231.0
3058,05/08/2015,copper,5222.75
3059,04/08/2015,copper,5282.5
3060,03/08/2015,copper,5269.5
3061,31/07/2015,copper,5275.0
3062,30/07/2015,copper,5305.5
3063,29/07/2015,copper,5378.5
3064,28/07/2015,copper,5346.5
3065,27/07/2015,copper,5239.25
3066,24/07/2015,copper,5323.0
3067,23/07/2015,copper,5332.5
3068,22/07/2015,copper,5418.0
3069,21/07/2015,copper,5512.0
3070,17/07/2015,copper,5536.25
3071,16/07/2015,copper,5619.0
3072,15/07/2015,copper,5589.25
3073,14/07/2015,copper,5624.75
3074,13/07/2015,copper,5642.25
3075,10/07/2015,copper,5639.25
3076,09/07/2015,copper,5681.25
3077,08/07/2015,copper,5570.25
3078,07/07/2015,copper,5391.25
3079,06/07/2015,copper,5638.25
3080,03/07/2015,copper,5801.5
3081,02/07/2015,copper,5838.25
3082,01/07/2015,copper,5818.25
3083,30/06/2015,copper,5807.5
3084,29/06/2015,copper,5830.75
3085,26/06/2015,copper,5800.0
3086,25/06/2015,copper,5817.25
3087,24/06/2015,copper,5785.5
3088,23/06/2015,copper,5829.5
3089,22/06/2015,copper,5706.0
3090,19/06/2015,copper,5709.0
3091,18/06/2015,copper,5803.0
3092,17/06/2015,copper,5790.5
3093,16/06/2015,copper,5802.25
3094,12/06/2015,copper,5953.0
3095,11/06/2015,copper,5919.25
3096,10/06/2015,copper,6059.25
3097,09/06/2015,copper,5994.0
3098,05/06/2015,copper,5967.25
3099,04/06/2015,copper,5945.0
3100,03/06/2015,copper,6037.25
3101,02/06/2015,copper,6065.0
3102,01/06/2015,copper,6044.75
3103,29/05/2015,copper,6036.0
3104,28/05/2015,copper,6110.75
3105,27/05/2015,copper,6097.25
3106,26/05/2015,copper,6120.0
3107,22/05/2015,copper,6170.5
3108,21/05/2015,copper,6258.5
3109,20/05/2015,copper,6219.0
3110,19/05/2015,copper,6228.5
3111,18/05/2015,copper,6388.0
3112,15/05/2015,copper,6418.0
