,Date,variable,value
3565,08/08/2017,copper,
3566,07/08/2017,copper,5426.6125
3567,04/08/2017,copper,
3568,03/08/2017,copper,5313.63
3569,02/08/2017,copper,5310.69
3570,01/08/2017,copper,5366.2625
3571,31/07/2017,copper,5322.45
3572,28/07/2017,copper,
3573,27/07/2017,copper,5416.495
3574,26/07/2017,copper,5353.0875
3575,25/07/2017,copper,5329.635
3576,24/07/2017,copper,5155.485
3577,21/07/2017,copper,
3578,20/07/2017,copper,5095.715
3579,19/07/2017,copper,5158.665
3580,18/07/2017,copper,5196.945
3581,17/07/2017,copper,5194.7699999999995
3582,14/07/2017,copper,
3583,13/07/2017,copper,5151.08
3584,11/07/2017,copper,5087.1075
3585,10/07/2017,copper,5100.4800000000005
3586,07/07/2017,copper,
3587,06/07/2017,copper,
3588,05/07/2017,copper,5116.32
3589,04/07/2017,copper,5163.18
3590,03/07/2017,copper,5197.94
3591,30/06/2017,copper,
3592,29/06/2017,copper,5160.1875
3593,28/06/2017,copper,5162.52
3594,27/06/2017,copper,5137.44
3595,26/06/2017,copper,
3596,23/06/2017,copper,
3597,22/06/2017,copper,5151.150000000001
3598,21/06/2017,copper,5145.75
3599,20/06/2017,copper,5067.45
3600,19/06/2017,copper,5132.475
3601,16/06/2017,copper,
3602,15/06/2017,copper,5072.625
3603,14/06/2017,copper,5044.965
3604,13/06/2017,copper,5060.095
3605,12/06/2017,copper,5111.27
3606,09/06/2017,copper,
3607,08/06/2017,copper,5076.3375
3608,06/06/2017,copper,4971.54
3609,05/06/2017,copper,4981.9975
3610,02/06/2017,copper,
3611,01/06/2017,copper,
3612,31/05/2017,copper,5035.3975
3613,30/05/2017,copper,5013.5925
3614,26/05/2017,copper,
3615,25/05/2017,copper,5078.34
3616,24/05/2017,copper,5039.625
3617,23/05/2017,copper,5068.55
3618,22/05/2017,copper,5063.21
3619,19/05/2017,copper,
3620,18/05/2017,copper,5005.8
3621,17/05/2017,copper,5033.25
3622,16/05/2017,copper,5035.275000000001
3623,15/05/2017,copper,5089.8575
3624,12/05/2017,copper,
3625,11/05/2017,copper,5079.55
3626,10/05/2017,copper,
3627,09/05/2017,copper,5047.35
3628,08/05/2017,copper,5024.81
3629,05/05/2017,copper,
3630,04/05/2017,copper,5021.38
3631,03/05/2017,copper,5121.41
3632,28/04/2017,copper,
3633,27/04/2017,copper,5215.25
3634,26/04/2017,copper,
3635,25/04/2017,copper,5223.3
3636,24/04/2017,copper,5174.54
3637,21/04/2017,copper,
3638,20/04/2017,copper,5204.745
3639,19/04/2017,copper,5136.6225
3640,18/04/2017,copper,5151.27
3641,13/04/2017,copper,
3642,12/04/2017,copper,5265.174999999999
3643,11/04/2017,copper,5395.365
3644,10/04/2017,copper,5371.3949999999995
3645,07/04/2017,copper,
3646,06/04/2017,copper,5476.91
3647,05/04/2017,copper,5513.335
3648,04/04/2017,copper,5407.585
3649,03/04/2017,copper,5385.025
3650,31/03/2017,copper,
3651,30/03/2017,copper,5581.719999999999
3652,29/03/2017,copper,5472.12
3653,28/03/2017,copper,5381.31
3654,27/03/2017,copper,5277.58
3655,24/03/2017,copper,
3656,22/03/2017,copper,
3657,21/03/2017,copper,5287.7
3658,20/03/2017,copper,
3659,17/03/2017,copper,
3660,16/03/2017,copper,5477.9325
3661,15/03/2017,copper,5433.990000000001
3662,14/03/2017,copper,5450.355
3663,13/03/2017,copper,5371.63
3664,10/03/2017,copper,
3665,09/03/2017,copper,5388.875
3666,08/03/2017,copper,5459.8875
3667,07/03/2017,copper,5467.0125
3668,06/03/2017,copper,5551.5625
3669,03/03/2017,copper,
3670,02/03/2017,copper,5622.099999999999
3671,01/03/2017,copper,5702.849999999999
3672,28/02/2017,copper,5668.175
3673,27/02/2017,copper,5568.5599999999995
3674,24/02/2017,copper,
3675,23/02/2017,copper,5552.5125
3676,22/02/2017,copper,5705.224999999999
3677,21/02/2017,copper,5743.224999999999
3678,20/02/2017,copper,5694.755
3679,17/02/2017,copper,5588.299999999999
3680,15/02/2017,copper,5685.12
3681,14/02/2017,copper,5704.037499999999
3682,13/02/2017,copper,
3683,10/02/2017,copper,
3684,09/02/2017,copper,5460.224999999999
3685,08/02/2017,copper,5395.860000000001
3686,07/02/2017,copper,
3687,06/02/2017,copper,5427.2475
3688,03/02/2017,copper,
3689,02/02/2017,copper,5459.5650000000005
3690,01/02/2017,copper,5520.4800000000005
3691,31/01/2017,copper,5574.6525
3692,30/01/2017,copper,5404.2300000000005
3693,27/01/2017,copper,
3694,26/01/2017,copper,5487.719999999999
3695,25/01/2017,copper,5507.6925
3696,24/01/2017,copper,5511.18
3697,23/01/2017,copper,5369.3550000000005
3698,20/01/2017,copper,
3699,19/01/2017,copper,5370.69
3700,18/01/2017,copper,5396.07
3701,17/01/2017,copper,5330.0625
3702,16/01/2017,copper,5492.889999999999
3703,13/01/2017,copper,5530.724999999999
3704,11/01/2017,copper,5348.365
3705,10/01/2017,copper,5449.2
3706,09/01/2017,copper,
3707,06/01/2017,copper,
3708,05/01/2017,copper,5226.87
3709,04/01/2017,copper,
3710,31/12/2018,copper,5175.63
3711,27/12/2018,copper,5193.03
3712,20/12/2018,copper,5200.425
3713,19/12/2018,copper,5271.64
3714,18/12/2018,copper,5231.38
3715,17/12/2018,copper,5364.04
3716,13/12/2018,copper,5419.4800000000005
3717,12/12/2018,copper,5407.38
3718,11/12/2018,copper,5430.04
3719,10/12/2018,copper,5357.88
3720,06/12/2018,copper,5422.56
3721,05/12/2018,copper,5434.0
3722,04/12/2018,copper,5467.0
3723,03/12/2018,copper,5555.0
3724,29/11/2018,copper,5497.8
3725,28/11/2018,copper,5494.72
3726,27/11/2018,copper,5478.1725
3727,26/11/2018,copper,5474.4800000000005
3728,22/11/2018,copper,5531.9
3729,21/11/2018,copper,5516.72
3730,20/11/2018,copper,5461.28
3731,19/11/2018,copper,5377.47
3732,15/11/2018,copper,5454.24
3733,14/11/2018,copper,5374.6
3734,12/11/2018,copper,5405.6375
3735,08/11/2018,copper,5431.8
3736,07/11/2018,copper,5368.7699999999995
3737,06/11/2018,copper,5441.92
3738,05/11/2018,copper,5461.72
3739,01/11/2018,copper,5370.2
3740,31/10/2018,copper,5312.12
3741,30/10/2018,copper,5347.32
3742,29/10/2018,copper,5437.08
3743,25/10/2018,copper,5502.64
3744,24/10/2018,copper,5445.44
3745,23/10/2018,copper,5389.215
3746,22/10/2018,copper,5431.1925
3747,18/10/2018,copper,5357.025
3748,17/10/2018,copper,5407.92
3749,16/10/2018,copper,5333.9349999999995
3750,15/10/2018,copper,5420.58
3751,11/10/2018,copper,5382.095
3752,10/10/2018,copper,5438.37
3753,09/10/2018,copper,5481.2175
3754,08/10/2018,copper,5371.5975
3755,04/10/2018,copper,5470.7775
3756,03/10/2018,copper,5455.8135
3757,02/10/2018,copper,5414.4276
3758,27/09/2018,copper,5316.5199999999995
3759,26/09/2018,copper,5332.474999999999
3760,25/09/2018,copper,5367.537499999999
3761,24/09/2018,copper,5401.75
3762,20/09/2018,copper,5148.45
3763,19/09/2018,copper,5242.99
3764,18/09/2018,copper,5039.6
3765,17/09/2018,copper,5091.2
3766,13/09/2018,copper,5171.61
3767,12/09/2018,copper,5143.875
3768,11/09/2018,copper,5025.625
3769,10/09/2018,copper,5066.69
3770,06/09/2018,copper,5077.44
3771,05/09/2018,copper,5034.655
3772,04/09/2018,copper,4984.5599999999995
3773,03/09/2018,copper,5112.7
3774,30/08/2018,copper,5213.75
3775,29/08/2018,copper,5162.05
3776,23/08/2018,copper,5191.29
3777,22/08/2018,copper,5142.8
3778,21/08/2018,copper,5175.48
3779,20/08/2018,copper,5186.505
3780,16/08/2018,copper,5141.84
3781,15/08/2018,copper,5067.92
3782,13/08/2018,copper,5388.46
3783,09/08/2018,copper,5392.695
3784,08/08/2018,copper,5283.84
3785,07/08/2018,copper,5282.765
3786,06/08/2018,copper,5310.045
3787,02/08/2018,copper,5255.03
3788,01/08/2018,copper,5286.42
3789,31/07/2018,copper,5400.155
3790,30/07/2018,copper,5289.974999999999
3791,26/07/2018,copper,5389.19
3792,25/07/2018,copper,5322.7
3793,24/07/2018,copper,5387.6849999999995
3794,23/07/2018,copper,5222.78
3795,19/07/2018,copper,5218.48
3796,18/07/2018,copper,5266.21
3797,17/07/2018,copper,5259.76
3798,16/07/2018,copper,5240.25
3799,12/07/2018,copper,5340.815
3800,11/07/2018,copper,5271.8
3801,10/07/2018,copper,5372.849999999999
3802,09/07/2018,copper,5425.3375
3803,05/07/2018,copper,5455.84
3804,04/07/2018,copper,5493.465
3805,03/07/2018,copper,5579.035
3806,28/06/2018,copper,5700.51
3807,27/06/2018,copper,5823.345
3808,26/06/2018,copper,5775.33
3809,25/06/2018,copper,5789.349999999999
3810,21/06/2018,copper,5838.325
3811,20/06/2018,copper,5816.825
3812,19/06/2018,copper,5875.5199999999995
3813,18/06/2018,copper,5995.0599999999995
3814,14/06/2018,copper,6168.78
3815,13/06/2018,copper,6163.349999999999
3816,12/06/2018,copper,6128.075
3817,11/06/2018,copper,6167.175
3818,07/06/2018,copper,6230.925
3819,06/06/2018,copper,6129.5625
3820,05/06/2018,copper,6030.9625
3821,04/06/2018,copper,5791.9
3822,31/05/2018,copper,5886.485
3823,30/05/2018,copper,5874.23
3824,24/05/2018,copper,5829.0875
3825,23/05/2018,copper,5815.275
3826,22/05/2018,copper,5907.7125
3827,21/05/2018,copper,5817.6125
3828,17/05/2018,copper,5828.45
3829,16/05/2018,copper,5775.75
3830,14/05/2018,copper,5759.25
3831,10/05/2018,copper,5782.5599999999995
3832,09/05/2018,copper,5690.37
3833,03/05/2018,copper,5637.1525
3834,02/05/2018,copper,5698.98
3835,01/05/2018,copper,5567.0175
3836,30/04/2018,copper,5619.099999999999
3837,26/04/2018,copper,5750.655
3838,25/04/2018,copper,5715.195
3839,24/04/2018,copper,5715.4
3840,23/04/2018,copper,5656.7699999999995
3841,19/04/2018,copper,5622.615000000001
3842,18/04/2018,copper,5654.0025000000005
3843,17/04/2018,copper,5530.68
3844,16/04/2018,copper,5569.762500000001
3845,12/04/2018,copper,5497.672500000001
3846,11/04/2018,copper,5598.922500000001
3847,10/04/2018,copper,5595.682500000001
3848,09/04/2018,copper,5500.1025
3849,05/04/2018,copper,5560.214999999999
3850,04/04/2018,copper,5419.507500000001
3851,28/03/2018,copper,5373.135
3852,27/03/2018,copper,5351.265
3853,26/03/2018,copper,
3854,21/03/2018,copper,
3855,20/03/2018,copper,5514.089999999999
3856,19/03/2018,copper,5523.795
3857,15/03/2018,copper,5578.875
3858,14/03/2018,copper,5631.7275
3859,13/03/2018,copper,5601.3525
3860,08/03/2018,copper,5507.797500000001
3861,07/03/2018,copper,5596.8975
3862,06/03/2018,copper,5642.257500000001
3863,05/03/2018,copper,5568.1425
3864,01/03/2018,copper,5578.0650000000005
3865,28/02/2018,copper,5653.49
3866,27/02/2018,copper,5728.315
3867,26/02/2018,copper,5732.9775
3868,22/02/2018,copper,5772.465
3869,21/02/2018,copper,5691.870000000001
3870,20/02/2018,copper,5708.677500000001
3871,19/02/2018,copper,5731.965
3872,15/02/2018,copper,5714.400000000001
3873,14/02/2018,copper,
3874,13/02/2018,copper,5625.2475
3875,12/02/2018,copper,5498.280000000001
3876,08/02/2018,copper,5579.075
3877,07/02/2018,copper,
3878,05/02/2018,copper,5774.2875
3879,01/02/2018,copper,5662.0
3880,31/01/2018,copper,5733.7875
3881,30/01/2018,copper,5677.695000000001
3882,29/01/2018,copper,5703.21
3883,25/01/2018,copper,5751.6075
3884,24/01/2018,copper,5759.910000000001
3885,23/01/2018,copper,5574.825000000001
3886,22/01/2018,copper,5760.5
3887,18/01/2018,copper,5766.24
3888,17/01/2018,copper,5735.285
3889,16/01/2018,copper,5769.315
3890,15/01/2018,copper,5888.625
3891,11/01/2018,copper,5895.282499999999
3892,10/01/2018,copper,
3893,09/01/2018,copper,5929.98
3894,08/01/2018,copper,5947.2
3895,04/01/2018,copper,5930.9725
3896,31/12/2019,copper,5478.6175
3897,30/12/2019,copper,5503.0925
3898,23/12/2019,copper,5537.7
3899,19/12/2019,copper,5548.725
3900,18/12/2019,copper,5513.76
3901,17/12/2019,copper,5557.275000000001
3902,16/12/2019,copper,5539.905
3903,12/12/2019,copper,5425.5734999999995
3904,11/12/2019,copper,5474.655
3905,10/12/2019,copper,5449.5
3906,09/12/2019,copper,5386.23
3907,05/12/2019,copper,5269.23
3908,04/12/2019,copper,5240.475
3909,03/12/2019,copper,5230.35
3910,02/12/2019,copper,5269.95
3911,28/11/2019,copper,5351.983
3912,27/11/2019,copper,5392.1595
3913,26/11/2019,copper,5376.189
3914,25/11/2019,copper,
3915,21/11/2019,copper,5239.35
3916,20/11/2019,copper,5285.25
3917,19/11/2019,copper,5239.26
3918,18/11/2019,copper,5233.5
3919,14/11/2019,copper,5309.577
3920,12/11/2019,copper,5312.58
3921,11/11/2019,copper,5329.8245
3922,07/11/2019,copper,5346.63
3923,06/11/2019,copper,5322.105
3924,05/11/2019,copper,5291.1
3925,04/11/2019,copper,5261.490000000001
3926,31/10/2019,copper,5241.825
3927,30/10/2019,copper,5294.025000000001
3928,29/10/2019,copper,5315.76
3929,28/10/2019,copper,5299.650000000001
3930,24/10/2019,copper,5281.965
3931,23/10/2019,copper,5195.5650000000005
3932,22/10/2019,copper,5214.240000000001
3933,21/10/2019,copper,
3934,17/10/2019,copper,5153.625
3935,16/10/2019,copper,5115.375
3936,15/10/2019,copper,5203.835
3937,14/10/2019,copper,5203.6075
3938,10/10/2019,copper,5185.635
3939,09/10/2019,copper,5149.6900000000005
3940,08/10/2019,copper,5141.7275
3941,07/10/2019,copper,5119.3414999999995
3942,03/10/2019,copper,5121.7075
3943,02/10/2019,copper,5135.13
3944,30/09/2019,copper,5239.63
3945,26/09/2019,copper,5237.79
3946,25/09/2019,copper,5238.87
3947,24/09/2019,copper,5235.4575
3948,23/09/2019,copper,5232.7275
3949,19/09/2019,copper,5242.965
3950,18/09/2019,copper,5259.5725
3951,17/09/2019,copper,5210.55
3952,16/09/2019,copper,
3953,12/09/2019,copper,5222.925
3954,11/09/2019,copper,5222.2625
3955,10/09/2019,copper,5274.8150000000005
3956,09/09/2019,copper,5211.0
3957,05/09/2019,copper,5300.75
3958,04/09/2019,copper,5209.0675
3959,03/09/2019,copper,5081.895
3960,02/09/2019,copper,5090.085
3961,29/08/2019,copper,5139.225
3962,28/08/2019,copper,5105.7
3963,27/08/2019,copper,5095.575
3964,22/08/2019,copper,5094.45
3965,21/08/2019,copper,5136.075
3966,20/08/2019,copper,5114.475
3967,19/08/2019,copper,5170.95
3968,14/08/2019,copper,5165.1
3969,13/08/2019,copper,5224.05
3970,12/08/2019,copper,
3971,08/08/2019,copper,5140.4175000000005
3972,07/08/2019,copper,5055.2
3973,06/08/2019,copper,5034.0625
3974,05/08/2019,copper,5037.6225
3975,01/08/2019,copper,5287.5
3976,31/07/2019,copper,5312.025000000001
3977,30/07/2019,copper,5332.5
3978,29/07/2019,copper,5400.0
3979,25/07/2019,copper,5387.85
3980,24/07/2019,copper,5380.875
3981,23/07/2019,copper,5351.400000000001
3982,22/07/2019,copper,5337.33
3983,18/07/2019,copper,5313.745
3984,17/07/2019,copper,5303.51
3985,16/07/2019,copper,5340.0
3986,15/07/2019,copper,5318.64
3987,11/07/2019,copper,5293.72
3988,10/07/2019,copper,5276.365
3989,09/07/2019,copper,5169.5650000000005
3990,08/07/2019,copper,
3991,04/07/2019,copper,5259.01
3992,02/07/2019,copper,5222.965
3993,01/07/2019,copper,5284.5975
3994,27/06/2019,copper,5259.32
3995,26/06/2019,copper,5267.24
3996,25/06/2019,copper,5302.44
3997,24/06/2019,copper,5228.3
3998,20/06/2019,copper,5304.845
3999,19/06/2019,copper,5248.33
4000,18/06/2019,copper,5273.25
4001,17/06/2019,copper,5178.02
4002,13/06/2019,copper,5189.145
4003,12/06/2019,copper,5182.47
4004,11/06/2019,copper,5154.6
4005,10/06/2019,copper,5157.02
4006,06/06/2019,copper,5153.3225
4007,05/06/2019,copper,5146.87
4008,04/06/2019,copper,5210.2825
4009,03/06/2019,copper,
4010,30/05/2019,copper,5239.8
4011,29/05/2019,copper,5268.6
4012,28/05/2019,copper,5346.900000000001
4013,23/05/2019,copper,5251.89
4014,22/05/2019,copper,5304.6
4015,21/05/2019,copper,5368.5
4016,16/05/2019,copper,5403.1900000000005
4017,15/05/2019,copper,5387.8375
4018,14/05/2019,copper,5337.33
4019,13/05/2019,copper,5327.985
4020,09/05/2019,copper,5419.21
4021,08/05/2019,copper,5455.4775
4022,07/05/2019,copper,5490.1875
4023,02/05/2019,copper,5549.400000000001
4024,01/05/2019,copper,5540.4725
4025,30/04/2019,copper,5719.8075
4026,29/04/2019,copper,
4027,25/04/2019,copper,5722.650000000001
4028,24/04/2019,copper,5800.275000000001
4029,23/04/2019,copper,5690.8825
4030,17/04/2019,copper,5817.93
4031,16/04/2019,copper,5757.41
4032,15/04/2019,copper,5677.76
4033,11/04/2019,copper,5687.545
4034,10/04/2019,copper,5739.165
4035,09/04/2019,copper,5763.8625
4036,08/04/2019,copper,5749.1775
4037,04/04/2019,copper,5728.7075
4038,03/04/2019,copper,5770.76
4039,02/04/2019,copper,5708.015
4040,28/03/2019,copper,5660.4
4041,27/03/2019,copper,5639.04
4042,26/03/2019,copper,5640.375
4043,25/03/2019,copper,5576.56
4044,21/03/2019,copper,
4045,20/03/2019,copper,5705.4800000000005
4046,19/03/2019,copper,5692.72
4047,18/03/2019,copper,5683.04
4048,14/03/2019,copper,5646.08
4049,13/03/2019,copper,5721.32
4050,12/03/2019,copper,5783.22
4051,11/03/2019,copper,5727.15
4052,07/03/2019,copper,5749.4
4053,06/03/2019,copper,5719.56
4054,05/03/2019,copper,5762.24
4055,04/03/2019,copper,5686.56
4056,28/02/2019,copper,5768.84
4057,27/02/2019,copper,5760.4800000000005
4058,26/02/2019,copper,5738.92
4059,25/02/2019,copper,5741.56
4060,21/02/2019,copper,5627.16
4061,20/02/2019,copper,5656.64
4062,19/02/2019,copper,5582.72
4063,18/02/2019,copper,5573.04
4064,13/02/2019,copper,5449.915
4065,12/02/2019,copper,5360.74
4066,11/02/2019,copper,5460.8175
4067,07/02/2019,copper,5464.8
4068,06/02/2019,copper,5509.24
4069,05/02/2019,copper,5470.96
4070,04/02/2019,copper,5350.935
4071,31/01/2019,copper,5351.5875
4072,30/01/2019,copper,5324.6175
4073,29/01/2019,copper,5248.275
4074,28/01/2019,copper,5201.73
4075,24/01/2019,copper,5186.72
4076,23/01/2019,copper,5208.94
4077,22/01/2019,copper,5195.74
4078,21/01/2019,copper,5237.32
4079,17/01/2019,copper,5248.9800000000005
4080,16/01/2019,copper,5225.66
4081,15/01/2019,copper,5179.68
4082,14/01/2019,copper,5104.29
4083,10/01/2019,copper,
4084,09/01/2019,copper,5164.9725
4085,08/01/2019,copper,5121.255
4086,07/01/2019,copper,5136.6975
4087,03/01/2019,copper,5028.1
4088,30/12/2020,copper,6320.713500000001
4089,29/12/2020,copper,6433.227999999999
4090,23/12/2020,copper,6366.889999999999
4091,22/12/2020,copper,6357.583
4092,21/12/2020,copper,6417.442999999999
4093,17/12/2020,copper,6393.208500000001
4094,16/12/2020,copper,6406.947
4095,15/12/2020,copper,6357.46
4096,14/12/2020,copper,6333.679999999999
4097,10/12/2020,copper,6323.839999999999
4098,09/12/2020,copper,6394.735
4099,08/12/2020,copper,6336.9255
4100,07/12/2020,copper,6354.8949999999995
4101,03/12/2020,copper,6296.78
4102,02/12/2020,copper,6321.5705
4103,01/12/2020,copper,6381.164499999999
4104,30/11/2020,copper,6358.295999999999
4105,26/11/2020,copper,
4106,25/11/2020,copper,6080.34
4107,24/11/2020,copper,6133.679999999999
4108,23/11/2020,copper,6061.0199999999995
4109,19/11/2020,copper,5943.924
4110,18/11/2020,copper,5949.719999999999
4111,17/11/2020,copper,5922.0
4112,12/11/2020,copper,5868.4
4113,11/11/2020,copper,5875.455
4114,10/11/2020,copper,
4115,09/11/2020,copper,5978.73
4116,05/11/2020,copper,5778.3
4117,04/11/2020,copper,5735.8
4118,03/11/2020,copper,5772.775
4119,02/11/2020,copper,5772.75
4120,29/10/2020,copper,5755.12
4121,28/10/2020,copper,5690.325
4122,27/10/2020,copper,5769.205
4123,26/10/2020,copper,5784.93
4124,22/10/2020,copper,
4125,21/10/2020,copper,5840.5199999999995
4126,20/10/2020,copper,5791.7725
4127,19/10/2020,copper,5741.75
4128,15/10/2020,copper,5680.8475
4129,14/10/2020,copper,5696.9975
4130,13/10/2020,copper,5694.575
4131,12/10/2020,copper,5753.777499999999
4132,08/10/2020,copper,5619.775
4133,07/10/2020,copper,5583.65
4134,06/10/2020,copper,5532.82
4135,05/10/2020,copper,5531.375
4136,30/09/2020,copper,
4137,29/09/2020,copper,5564.2699999999995
4138,28/09/2020,copper,5651.619
4139,24/09/2020,copper,5623.11
4140,23/09/2020,copper,5690.576999999999
4141,22/09/2020,copper,5788.5
4142,21/09/2020,copper,5811.45
4143,17/09/2020,copper,
4144,16/09/2020,copper,5774.5175
4145,15/09/2020,copper,5723.34
4146,14/09/2020,copper,5724.054
4147,10/09/2020,copper,5703.797500000001
4148,09/09/2020,copper,5702.65
4149,08/09/2020,copper,5691.1325
4150,07/09/2020,copper,5771.755
4151,03/09/2020,copper,5554.92
4152,02/09/2020,copper,5643.96
4153,01/09/2020,copper,5702.34
4154,27/08/2020,copper,5612.125
4155,26/08/2020,copper,5622.92
4156,25/08/2020,copper,5497.2119999999995
4157,24/08/2020,copper,5592.4475
4158,20/08/2020,copper,5539.38
4159,19/08/2020,copper,5407.5
4160,17/08/2020,copper,
4161,13/08/2020,copper,
4162,12/08/2020,copper,5422.15
4163,11/08/2020,copper,5403.195
4164,10/08/2020,copper,5408.55
4165,06/08/2020,copper,5421.066
4166,05/08/2020,copper,5481.545999999999
4167,04/08/2020,copper,5474.0
4168,03/08/2020,copper,5474.849999999999
4169,30/07/2020,copper,5404.139999999999
4170,29/07/2020,copper,5503.92
4171,28/07/2020,copper,5439.575
4172,27/07/2020,copper,5461.675
4173,23/07/2020,copper,5618.638
4174,22/07/2020,copper,5613.091
4175,21/07/2020,copper,5666.4405
4176,20/07/2020,copper,5582.1810000000005
4177,16/07/2020,copper,5618.8
4178,15/07/2020,copper,5726.16
4179,14/07/2020,copper,5710.76
4180,13/07/2020,copper,5759.468000000001
4181,09/07/2020,copper,
4182,08/07/2020,copper,5450.588000000001
4183,07/07/2020,copper,5416.6735
4184,02/07/2020,copper,
4185,01/07/2020,copper,5354.818499999999
4186,30/06/2020,copper,5373.686500000001
4187,29/06/2020,copper,5301.7300000000005
4188,25/06/2020,copper,5233.467000000001
4189,24/06/2020,copper,5225.3234999999995
4190,23/06/2020,copper,5187.776
4191,22/06/2020,copper,5193.595
4192,18/06/2020,copper,5161.2435
4193,17/06/2020,copper,5103.4825
4194,16/06/2020,copper,5125.955
4195,15/06/2020,copper,4968.4800000000005
4196,11/06/2020,copper,5163.2015
4197,10/06/2020,copper,5170.88
4198,09/06/2020,copper,4998.664
4199,08/06/2020,copper,5036.51
4200,04/06/2020,copper,
4201,03/06/2020,copper,4893.976500000001
4202,02/06/2020,copper,4916.7
4203,01/06/2020,copper,4838.985
4204,28/05/2020,copper,4750.785
4205,27/05/2020,copper,4830.5985
4206,26/05/2020,copper,4860.628500000001
4207,21/05/2020,copper,4902.0335000000005
4208,19/05/2020,copper,
4209,18/05/2020,copper,4829.54
4210,14/05/2020,copper,4794.615000000001
4211,13/05/2020,copper,4795.5
4212,12/05/2020,copper,4815.280000000001
4213,11/05/2020,copper,4864.83
4214,06/05/2020,copper,4835.535
4215,05/05/2020,copper,4702.442000000001
4216,30/04/2020,copper,4760.028
4217,29/04/2020,copper,
4218,28/04/2020,copper,4755.756
4219,27/04/2020,copper,4752.26
4220,23/04/2020,copper,4761.9255
4221,22/04/2020,copper,4631.142000000001
4222,21/04/2020,copper,4594.9400000000005
4223,20/04/2020,copper,4755.9400000000005
4224,16/04/2020,copper,4690.62
4225,15/04/2020,copper,4636.156
4226,14/04/2020,copper,4658.29
4227,08/04/2020,copper,4577.92
4228,07/04/2020,copper,4662.1
4229,06/04/2020,copper,4526.31
4230,02/04/2020,copper,4435.78
4231,01/04/2020,copper,4342.383500000001
4232,30/03/2020,copper,
4233,26/03/2020,copper,4345.523
4234,25/03/2020,copper,4373.68
4235,24/03/2020,copper,4454.235000000001
4236,23/03/2020,copper,
4237,19/03/2020,copper,4403.759
4238,18/03/2020,copper,4471.522000000001
4239,17/03/2020,copper,4735.503500000001
4240,16/03/2020,copper,4739.175
4241,12/03/2020,copper,4793.7625
4242,11/03/2020,copper,4940.9685
4243,10/03/2020,copper,4859.316
4244,09/03/2020,copper,4770.079500000001
4245,05/03/2020,copper,5043.8525
4246,04/03/2020,copper,5124.915000000001
4247,03/03/2020,copper,5100.75
4248,02/03/2020,copper,5075.55
4249,27/02/2020,copper,5112.289
4250,26/02/2020,copper,5164.650000000001
4251,25/02/2020,copper,5209.7300000000005
4252,24/02/2020,copper,5204.762000000001
4253,20/02/2020,copper,5327.97
4254,19/02/2020,copper,5352.150000000001
4255,18/02/2020,copper,5326.4355000000005
4256,13/02/2020,copper,
4257,12/02/2020,copper,5286.320000000001
4258,11/02/2020,copper,5239.860000000001
4259,10/02/2020,copper,5206.51
4260,06/02/2020,copper,5210.205
4261,05/02/2020,copper,5199.1485
4262,04/02/2020,copper,5142.41
4263,03/02/2020,copper,5035.5
4264,30/01/2020,copper,5114.7915
4265,29/01/2020,copper,5185.043500000001
4266,28/01/2020,copper,5200.195000000001
4267,27/01/2020,copper,5258.6625
4268,23/01/2020,copper,5444.1
4269,22/01/2020,copper,5492.925
4270,21/01/2020,copper,5542.2
4271,20/01/2020,copper,5620.05
4272,16/01/2020,copper,5670.45
4273,15/01/2020,copper,5608.215
4274,14/01/2020,copper,5621.85
4275,13/01/2020,copper,
4276,09/01/2020,copper,5540.175
4277,08/01/2020,copper,5538.375
4278,07/01/2020,copper,5520.825
4279,06/01/2020,copper,5426.5525
4280,30/12/2021,copper,8547.0
4281,29/12/2021,copper,8494.068000000001
4282,23/12/2021,copper,8452.84
4283,22/12/2021,copper,8482.188
4284,21/12/2021,copper,8473.601
4285,20/12/2021,copper,8421.9365
4286,16/12/2021,copper,8364.84
4287,15/12/2021,copper,8200.7715
4288,14/12/2021,copper,8371.6515
4289,13/12/2021,copper,8397.0165
4290,09/12/2021,copper,8523.975
4291,08/12/2021,copper,8408.752
4292,07/12/2021,copper,8585.385
4293,06/12/2021,copper,8506.709
4294,02/12/2021,copper,8377.468
4295,01/12/2021,copper,8421.82
4296,30/11/2021,copper,8450.332
4297,29/11/2021,copper,
4298,25/11/2021,copper,8839.3465
4299,24/11/2021,copper,8767.39
4300,23/11/2021,copper,8744.695
4301,22/11/2021,copper,8659.255000000001
4302,18/11/2021,copper,8315.868
4303,17/11/2021,copper,8355.468
4304,15/11/2021,copper,8663.38
4305,11/11/2021,copper,8569.5
4306,10/11/2021,copper,8518.0395
4307,09/11/2021,copper,8599.871000000001
4308,08/11/2021,copper,8499.079
4309,04/11/2021,copper,8512.863
4310,03/11/2021,copper,8449.5
4311,02/11/2021,copper,8442.749
4312,01/11/2021,copper,8490.221
4313,28/10/2021,copper,8477.664999999999
4314,27/10/2021,copper,8313.749
4315,26/10/2021,copper,8587.401
4316,25/10/2021,copper,
4317,21/10/2021,copper,8643.731
4318,20/10/2021,copper,8737.6
4319,19/10/2021,copper,9159.86
4320,18/10/2021,copper,9029.656
4321,14/10/2021,copper,8574.759
4322,13/10/2021,copper,8307.901
4323,12/10/2021,copper,8338.6455
4324,11/10/2021,copper,8356.002
